37.81998380566799, 99433.95468210528
38.38672874493926, 96768.80215157896
39.196364372469624, 94104.29739368423
40.086963562753006, 90906.67576000003
40.81563562753032, 87441.95587789475
41.94912550607289, 84511.64841684213
42.83972469635626, 81847.35958315792
43.32550607287448, 80115.32352842107
43.89225101214572, 77450.17099789476
44.782850202429124, 74919.21536421055
45.83537651821862, 71855.35877894738
46.15923076923073, 69589.5580757895
47.45464777327931, 66926.34886315791
48.02139271255059, 64527.86273263161
48.911991902834, 61596.907498947374
49.88355465587043, 59599.500589473704
50.855117408906864, 57868.760080000015
51.98860728744937, 55738.4518189474
53.041133603238855, 54407.926833684236
54.09365991902834, 52410.73584842108
55.22714979757086, 51080.426787368444
56.19871255060726, 50016.35227789478
57.73702024291497, 49487.12203789477
59.113400809716595, 49624.12594947371
60.2468906882591, 51093.81408842109
61.38038056680159, 52830.16862736845
62.59483400809714, 55100.071890526335
63.56639676113358, 56969.32778105267
64.94277732793519, 58439.66369263161
65.75241295546559, 59508.4885347369
66.80493927125502, 61377.96034947373
68.18131983805667, 62848.29626105265
69.47673684210524, 64318.41624842109
70.52926315789473, 66321.22126315792
71.90564372469635, 67791.55717473687
73.03913360323885, 69527.91171368427
74.6584048582996, 71132.22859789479
75.95382186234819, 72869.0149852632
77.33020242914981, 75272.68329684214
78.86851012145752, 77543.45025684213
80.40681781376516, 79680.88401684216
81.78319838056679, 81417.88632842111
83.24054251012146, 83288.43776421058
85.10270445344129, 85826.73482105267
86.31715789473684, 87563.30528421058
87.85546558704453, 89167.4062442106
88.90799190283398, 90236.87885894743
89.71762753036434, 91039.03730105265
90.60822672064778, 92374.74446736847
92.38942510121454, 94512.82600000002
93.92773279352228, 96116.92696000007
94.17062348178135, 97184.24033263163
95.22314979757081, 98253.71294736849
60.16592712550609, 99893.54936421057
59.92303643724696, 97892.90359157899
59.761109311740874, 95492.47414315795
59.35629149797571, 92824.73052210531
59.032437246963546, 90957.2020252632
58.54665587044531, 89089.24168000005
58.465692307692294, 86422.36175578952
58.22280161943317, 84421.71598315793
57.979910931174075, 81754.40421052635
57.817983805668, 80020.6407621053
57.49412955465585, 77886.44586526319
57.25123886639674, 76285.79969263161
57.008348178137624, 74418.48712000003
56.603530364372475, 71750.7434989474
56.117748987854235, 69082.78395368424
55.793894736842084, 68415.25425684213
55.71293117408905, 65348.37473263161
55.955821862348174, 63215.69130526319
56.44160323886639, 61483.65525052634
56.76545748987853, 60284.52014736845
57.41316599190282, 58552.91594105267
58.222801619433184, 57488.40958315793
59.43725506072872, 57224.98204631581
60.813635627530346, 58961.984357894784
62.02808906882589, 60565.22162105265
63.16157894736842, 62168.24296000004
64.86181376518216, 63906.10896842107
66.48108502024289, 66177.09185263158
69.23384615384616, 69784.42967578952
70.52926315789472, 71654.54926315795
72.0675708502024, 73525.31662315792
73.60587854251011, 75796.08358315795
75.06322267206478, 77266.63541894738
76.35863967611334, 78870.08860631581
78.22080161943317, 81408.38566315795
79.92103643724694, 83812.91767157902
81.62127125506073, 85817.45008000002
82.67379757085021, 87420.2554947369
84.37403238866393, 89291.45470315796
85.83137651821859, 91428.67253894742
87.04582995951418, 93298.57620210531
88.66510121457493, 95436.22588631583
89.96051821862348, 96773.01267368426
90.9320809716599, 98242.26896421058
91.66075303643723, 99444.21108210532
